ORG_ID,ORG_NAME,ZCTA,Distance,TravelTime,DANCENYC_Budget_Size,DANCENYC_Discipline,NYC_MARKER,Org_ADDRESS,Org_Zip_Code,Org_City,Org_State,lng,lat,ZCTA_lng,ZCTA_lat
6648,Martha Graham Center of Contemporary Dance,10027,6.28,30,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.95322362,40.81181896
6648,Martha Graham Center of Contemporary Dance,10032,8.64,41,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.94284615,40.83882441
6648,Martha Graham Center of Contemporary Dance,10033,9.20,46,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.93386273,40.85053763
6648,Martha Graham Center of Contemporary Dance,10033,9.20,46,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.93386273,40.85053763
6648,Martha Graham Center of Contemporary Dance,10036,2.11,19,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.98990943,40.75928044
6648,Martha Graham Center of Contemporary Dance,10128,5.34,37,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.9499423,40.78142977
6648,Martha Graham Center of Contemporary Dance,10463,11.87,58,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.90663658,40.88084814
6648,Martha Graham Center of Contemporary Dance,10463,11.87,58,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.90663658,40.88084814
6648,Martha Graham Center of Contemporary Dance,11105,8.20,52,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.90676854,40.77887656
6648,Martha Graham Center of Contemporary Dance,11234,14.04,78,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.91056951,40.60655729
6648,Martha Graham Center of Contemporary Dance,11237,6.15,33,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.92095455,40.70419669
6648,Martha Graham Center of Contemporary Dance,11238,6.46,39,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.96380438,40.67917074
6648,Martha Graham Center of Contemporary Dance,11377,6.90,37,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.00844954,40.73687184,-73.90515579,40.74481944
6673,Appleby Foundation Inc.,10012,0.19,4,2,Dance Maker,Manhattan,579 Broadway 4B  New York,10012-5415,Manhattan,NY,-73.996124,40.724324,-73.99807839,40.72558064
6675,BAAD! Bronx Academy of Arts & Dance/Arthur Aviles Typical Theatre,10009,12.99,66,2,Presenting,Bronx,2474 Westchester Avenue  Bronx,10461-3510,Bronx,NY,-73.84495844,40.83810298,-73.97863603,40.72640797
6675,BAAD! Bronx Academy of Arts & Dance/Arthur Aviles Typical Theatre,10030,7.77,66,2,Presenting,Bronx,2474 Westchester Avenue  Bronx,10461-3510,Bronx,NY,-73.84495844,40.83810298,-73.94285637,40.81826656
6675,BAAD! Bronx Academy of Arts & Dance/Arthur Aviles Typical Theatre,10454,4.85,24,2,Presenting,Bronx,2474 Westchester Avenue  Bronx,10461-3510,Bronx,NY,-73.84495844,40.83810298,-73.91658963,40.80551762
6681,"K.S. J.A.M.M. Dance Troupe, Inc.",11211,2.11,18,2,Educational,Brooklyn,347 Nostrand Avenue  Brooklyn,11216-4668,Brooklyn,NY,-73.95067015,40.68632539,-73.95353353,40.7123372
6707,Calpulli Mexican Dance Co.,10002,10.94,62,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.89158555,40.76210749,-73.98625797,40.71576191
6707,Calpulli Mexican Dance Co.,10019,7.39,48,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.89158555,40.76210749,-73.98706746,40.76579302
6707,Calpulli Mexican Dance Co.,10019,7.39,48,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.89158555,40.76210749,-73.98706746,40.76579302
6707,Calpulli Mexican Dance Co.,10303,29.33,105,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.89158555,40.76210749,-74.16902516,40.6323725
6707,Calpulli Mexican Dance Co.,11106,4.04,38,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.89158555,40.76210749,-73.93180774,40.76179377
6707,Calpulli Mexican Dance Co.,11370,1.43,11,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.89158555,40.76210749,-73.88742768,40.77525174
6707,Calpulli Mexican Dance Co.,11370,1.43,11,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.89158555,40.76210749,-73.88742768,40.77525174
6707,Calpulli Mexican Dance Co.,11370,1.43,11,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.89158555,40.76210749,-73.88742768,40.77525174
6785,"DanceWorks, Inc./Pentacle",11103,9.63,57,3,Service,Manhattan,75 Broad Street Suite 304 New York,10004-2415,Manhattan,NY,-74.01122569,40.70466484,-73.91344728,40.76257411
6785,"DanceWorks, Inc./Pentacle",11213,6.09,28,3,Service,Manhattan,75 Broad Street Suite 304 New York,10004-2415,Manhattan,NY,-74.01122569,40.70466484,-73.93633572,40.67107757
6791,"Triskelion Arts/Kick StanDance, Inc.",10038,7.39,45,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-74.00253236,40.70932035
6791,"Triskelion Arts/Kick StanDance, Inc.",10038,7.39,45,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-74.00253236,40.70932035
6791,"Triskelion Arts/Kick StanDance, Inc.",11201,5.22,36,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.98995163,40.69448579
6791,"Triskelion Arts/Kick StanDance, Inc.",11201,5.22,36,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.98995163,40.69448579
6791,"Triskelion Arts/Kick StanDance, Inc.",11211,1.37,17,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.95353353,40.7123372
6791,"Triskelion Arts/Kick StanDance, Inc.",11211,1.37,17,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.95353353,40.7123372
6791,"Triskelion Arts/Kick StanDance, Inc.",11215,7.83,43,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.98682734,40.66239508
6791,"Triskelion Arts/Kick StanDance, Inc.",11217,4.60,32,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.97934481,40.68242095
6791,"Triskelion Arts/Kick StanDance, Inc.",11217,4.60,32,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.97934481,40.68242095
6791,"Triskelion Arts/Kick StanDance, Inc.",11218,8.82,45,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.97604634,40.64346807
6791,"Triskelion Arts/Kick StanDance, Inc.",11218,8.82,45,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.97604634,40.64346807
6791,"Triskelion Arts/Kick StanDance, Inc.",11221,5.10,43,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.9278789,40.69134011
6791,"Triskelion Arts/Kick StanDance, Inc.",11222,0.56,12,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.94774403,40.72823579
6791,"Triskelion Arts/Kick StanDance, Inc.",11222,0.56,12,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.94774403,40.72823579
6791,"Triskelion Arts/Kick StanDance, Inc.",11222,0.56,12,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.94774403,40.72823579
6791,"Triskelion Arts/Kick StanDance, Inc.",11222,0.56,12,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.94774403,40.72823579
6791,"Triskelion Arts/Kick StanDance, Inc.",11222,0.56,12,2,Presenting,Brooklyn,106 Calyer Street  Brooklyn,11222-2572,Brooklyn,NY,-73.95647259,40.72701942,-73.94774403,40.72823579
6798,"School of American Ballet, Inc.",11103,5.28,40,5,Educational,Manhattan,"70 Lincoln Center Plaza, 5th Floor  New York",10023-6592,Manhattan,NY,-73.98261505,40.77148832,-73.91344728,40.76257411
6819,"Thin Man Dance, Inc.",10027,7.83,29,2,Dance Maker,Manhattan,"140 Second Ave., #501  New York",10003-8364,Manhattan,NY,-73.98701883,40.7288292,-73.95322362,40.81181896
6844,The Muller Works Foundation,10011,0.56,7,2,Dance Maker,Manhattan,131 West 24th Street 4th Floor New York,10011-1942,Manhattan,NY,-73.99359381,40.74439419,-74.00059401,40.74200174
6844,The Muller Works Foundation,10011,0.56,7,2,Dance Maker,Manhattan,131 West 24th Street 4th Floor New York,10011-1942,Manhattan,NY,-73.99359381,40.74439419,-74.00059401,40.74200174
6844,The Muller Works Foundation,10017,2.11,21,2,Dance Maker,Manhattan,131 West 24th Street 4th Floor New York,10011-1942,Manhattan,NY,-73.99359381,40.74439419,-73.97241689,40.75234677
6850,The School of Hard Knocks,10003,0.81,14,1,Dance Maker,Manhattan,"201 East 4th Street, Storefront  New York",10009-7233,Manhattan,NY,-73.9838992,40.72410777,-73.98918093,40.7318292
6883,Bronx Dance Theatre,10009,13.67,74,3,Educational,Bronx,"585 E. 187th Street, 2nd Floor  Bronx",10458-6701,Bronx,NY,-73.88796626,40.85586952,-73.97863603,40.72640797
6883,Bronx Dance Theatre,10469,3.79,39,3,Educational,Bronx,"585 E. 187th Street, 2nd Floor  Bronx",10458-6701,Bronx,NY,-73.88796626,40.85586952,-73.84821764,40.86856974
6989,Dynamic Forms Inc.,10009,0.99,14,2,Dance Maker,Manhattan,"107 Suffolk Street, Studio 310  New York",10002-3387,Manhattan,NY,-73.98616867,40.71903761,-73.97863603,40.72640797
6989,Dynamic Forms Inc.,10011,2.67,19,2,Dance Maker,Manhattan,"107 Suffolk Street, Studio 310  New York",10002-3387,Manhattan,NY,-73.98616867,40.71903761,-74.00059401,40.74200174
6989,Dynamic Forms Inc.,10012,1.12,9,2,Dance Maker,Manhattan,"107 Suffolk Street, Studio 310  New York",10002-3387,Manhattan,NY,-73.98616867,40.71903761,-73.99807839,40.72558064
6989,Dynamic Forms Inc.,10022,4.66,27,2,Dance Maker,Manhattan,"107 Suffolk Street, Studio 310  New York",10002-3387,Manhattan,NY,-73.98616867,40.71903761,-73.96781711,40.75855479
6989,Dynamic Forms Inc.,10023,5.78,29,2,Dance Maker,Manhattan,"107 Suffolk Street, Studio 310  New York",10002-3387,Manhattan,NY,-73.98616867,40.71903761,-73.98260661,40.7759212
7016,"National Dance Institute, Inc.",10026,2.11,15,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.95268139,40.80238049
7016,"National Dance Institute, Inc.",10027,1.30,17,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.95322362,40.81181896
7016,"National Dance Institute, Inc.",10027,1.30,17,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.95322362,40.81181896
7016,"National Dance Institute, Inc.",10029,2.98,37,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.94387569,40.79169813
7016,"National Dance Institute, Inc.",10029,2.98,37,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.94387569,40.79169813
7016,"National Dance Institute, Inc.",10030,0.62,9,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.94285637,40.81826656
7016,"National Dance Institute, Inc.",10033,2.55,22,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.93386273,40.85053763
7016,"National Dance Institute, Inc.",10033,2.55,22,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.93386273,40.85053763
7016,"National Dance Institute, Inc.",10033,2.55,22,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.93386273,40.85053763
7016,"National Dance Institute, Inc.",10034,3.73,26,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.92441523,40.86723003
7016,"National Dance Institute, Inc.",10040,3.17,25,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.93051964,40.85829762
7016,"National Dance Institute, Inc.",11201,11.81,47,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.98995163,40.69448579
7016,"National Dance Institute, Inc.",11201,11.81,47,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.98995163,40.69448579
7016,"National Dance Institute, Inc.",11216,12.92,52,4,Service,Manhattan,217 West 147th Street  New York,10039-3427,Manhattan,NY,-73.93948134,40.82390989,-73.94931646,40.68076751
7036,Discalced Inc. dba Mark Morris Dance Group,10001,6.28,34,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.99728082,40.75067198
7036,Discalced Inc. dba Mark Morris Dance Group,10023,8.02,35,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.98260661,40.7759212
7036,Discalced Inc. dba Mark Morris Dance Group,11201,0.87,8,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.98995163,40.69448579
7036,Discalced Inc. dba Mark Morris Dance Group,11201,0.87,8,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.98995163,40.69448579
7036,Discalced Inc. dba Mark Morris Dance Group,11203,4.91,33,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.93437093,40.64959091
7036,Discalced Inc. dba Mark Morris Dance Group,11209,5.41,29,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-74.03032358,40.62198169
7036,Discalced Inc. dba Mark Morris Dance Group,11211,3.29,19,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.95353353,40.7123372
7036,Discalced Inc. dba Mark Morris Dance Group,11213,3.73,19,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.93633572,40.67107757
7036,Discalced Inc. dba Mark Morris Dance Group,11216,1.62,12,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.94931646,40.68076751
7036,Discalced Inc. dba Mark Morris Dance Group,11216,1.62,12,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.94931646,40.68076751
7036,Discalced Inc. dba Mark Morris Dance Group,11216,1.62,12,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.94931646,40.68076751
7036,Discalced Inc. dba Mark Morris Dance Group,11217,0.37,8,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.97934481,40.68242095
7036,Discalced Inc. dba Mark Morris Dance Group,11221,2.80,28,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.9278789,40.69134011
7036,Discalced Inc. dba Mark Morris Dance Group,11222,4.35,26,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.94774403,40.72823579
7036,Discalced Inc. dba Mark Morris Dance Group,11226,3.17,34,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.95664878,40.64644801
7036,Discalced Inc. dba Mark Morris Dance Group,11226,3.17,34,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.95664878,40.64644801
7036,Discalced Inc. dba Mark Morris Dance Group,11230,5.03,30,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.96510535,40.6221639
7036,Discalced Inc. dba Mark Morris Dance Group,11231,2.49,26,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-74.00468013,40.67750611
7036,Discalced Inc. dba Mark Morris Dance Group,11238,1.12,14,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.96380438,40.67917074
7036,Discalced Inc. dba Mark Morris Dance Group,11238,1.12,14,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.96380438,40.67917074
7036,Discalced Inc. dba Mark Morris Dance Group,11364,15.10,72,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.76058628,40.74528941
7036,Discalced Inc. dba Mark Morris Dance Group,11375,12.37,44,5,Dance Maker,Brooklyn,3 Lafayette Avenue  Brooklyn,11217-1415,Brooklyn,NY,-73.97896719,40.68681508,-73.84615107,40.72093404
7050,Dusan Tynek Dance Theatre,11215,0.56,8,2,Dance Maker,Brooklyn,"415 9th Street, #54  Brooklyn",11215-4155,Brooklyn,NY,-73.98236314,40.66736586,-73.98682734,40.66239508
7061,"Ballet Theatre Foundation, Inc.",10003,0.12,3,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.98918093,40.7318292
7061,"Ballet Theatre Foundation, Inc.",10009,1.12,16,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.97863603,40.72640797
7061,"Ballet Theatre Foundation, Inc.",10011,1.12,11,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-74.00059401,40.74200174
7061,"Ballet Theatre Foundation, Inc.",10017,1.86,14,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.97241689,40.75234677
7061,"Ballet Theatre Foundation, Inc.",10019,2.86,24,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.98706746,40.76579302
7061,"Ballet Theatre Foundation, Inc.",10019,2.86,24,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.98706746,40.76579302
7061,"Ballet Theatre Foundation, Inc.",10022,2.49,18,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.96781711,40.75855479
7061,"Ballet Theatre Foundation, Inc.",10023,3.60,25,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.98260661,40.7759212
7061,"Ballet Theatre Foundation, Inc.",10023,3.60,25,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.98260661,40.7759212
7061,"Ballet Theatre Foundation, Inc.",10024,5.34,26,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.97485393,40.79219651
7061,"Ballet Theatre Foundation, Inc.",10024,5.34,26,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.97485393,40.79219651
7061,"Ballet Theatre Foundation, Inc.",10025,5.10,32,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.96662265,40.79860089
7061,"Ballet Theatre Foundation, Inc.",10026,6.90,31,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.95268139,40.80238049
7061,"Ballet Theatre Foundation, Inc.",10027,6.71,27,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.95322362,40.81181896
7061,"Ballet Theatre Foundation, Inc.",10027,6.71,27,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.95322362,40.81181896
7061,"Ballet Theatre Foundation, Inc.",10028,4.16,21,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.95349321,40.77642648
7061,"Ballet Theatre Foundation, Inc.",10034,10.94,45,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.92441523,40.86723003
7061,"Ballet Theatre Foundation, Inc.",10035,6.77,39,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.92973093,40.79565225
7061,"Ballet Theatre Foundation, Inc.",10069,3.54,31,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.99052767,40.77597826
7061,"Ballet Theatre Foundation, Inc.",10075,3.67,21,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.95620808,40.77335653
7061,"Ballet Theatre Foundation, Inc.",10463,11.68,57,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.90663658,40.88084814
7061,"Ballet Theatre Foundation, Inc.",11101,5.41,33,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.93868942,40.74726638
7061,"Ballet Theatre Foundation, Inc.",11103,7.15,44,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.91344728,40.76257411
7061,"Ballet Theatre Foundation, Inc.",11104,5.78,27,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.92020103,40.74463448
7061,"Ballet Theatre Foundation, Inc.",11105,7.77,44,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.90676854,40.77887656
7061,"Ballet Theatre Foundation, Inc.",11105,7.77,44,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.90676854,40.77887656
7061,"Ballet Theatre Foundation, Inc.",11201,4.72,24,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.98995163,40.69448579
7061,"Ballet Theatre Foundation, Inc.",11209,9.26,44,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-74.03032358,40.62198169
7061,"Ballet Theatre Foundation, Inc.",11226,9.51,46,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.95664878,40.64644801
7061,"Ballet Theatre Foundation, Inc.",11232,6.77,33,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-74.0068203,40.65627874
7061,"Ballet Theatre Foundation, Inc.",11377,6.52,29,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.90515579,40.74481944
7061,"Ballet Theatre Foundation, Inc.",11414,14.73,72,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.84481344,40.65827523
7061,"Ballet Theatre Foundation, Inc.",11432,13.67,59,5,Dance Maker,Manhattan,890 Broadway 3rd Floor New York,10003-1278,Manhattan,NY,-73.989477,40.732373,-73.79307119,40.71535904
7062,Dance/NYC,10011,1.49,14,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-74.00059401,40.74200174
7062,Dance/NYC,10011,1.49,14,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-74.00059401,40.74200174
7062,Dance/NYC,10024,4.97,33,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.97485393,40.79219651
7062,Dance/NYC,10024,4.97,33,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.97485393,40.79219651
7062,Dance/NYC,10028,4.35,26,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.95349321,40.77642648
7062,Dance/NYC,10032,9.44,43,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.94284615,40.83882441
7062,Dance/NYC,10033,9.20,48,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.93386273,40.85053763
7062,Dance/NYC,10075,3.42,25,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.95620808,40.77335653
7062,Dance/NYC,11201,4.91,28,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.98995163,40.69448579
